device_id,device_name,ip_address,os,device_type,scan_date,vulnerability_id,cve_publish_date,plugin_id,cvss_score,risk_score,exploit_available,patch_available,compliance_issue,vulnerability_age
DVC-10313,host-742,192.168.186.27,Windows 10,Workstation,2024-08-31,CVE-2024-44076,2023-07-03,96618,5.9,442.5,No,No,No,155
DVC-10168,host-615,192.168.113.193,Linux RHEL,Server,2024-06-03,CVE-2022-68569,2023-09-27,75339,4.6,345.0,Yes,Yes,No,244
DVC-10223,host-588,192.168.183.223,Linux RHEL,Server,2024-11-14,CVE-2016-88182,2023-08-19,79893,5.9,442.5,No,Yes,Yes,80
DVC-10071,host-156,192.168.107.124,Windows 10,Workstation,2024-05-12,CVE-2022-98323,2023-07-31,23799,8.6,860.0,Yes,No,No,266
DVC-10368,host-513,192.168.92.18,Linux Ubuntu,Workstation,2024-11-04,CVE-2015-22076,2023-06-21,16063,7.1,710.0,No,No,No,90
DVC-10035,host-784,192.168.122.225,Linux RHEL,Server,2024-04-20,CVE-2024-81679,2023-09-04,47033,8.8,880.0,No,Yes,No,288
DVC-10304,host-380,192.168.242.46,Linux Ubuntu,Workstation,2024-12-22,CVE-2017-53063,2023-12-03,61140,7.7,770.0,Yes,No,No,42
DVC-10230,host-673,192.168.85.144,Linux Ubuntu,Workstation,2024-06-20,CVE-2023-23003,2023-09-30,24450,9.3,1162.5,No,No,Yes,227
DVC-10137,host-444,192.168.49.171,Windows 10,Workstation,2024-05-07,CVE-2017-3747,2023-12-19,90013,2.5,125.0,Yes,Yes,No,271
DVC-10463,host-206,192.168.234.240,Linux RHEL,Server,2024-01-30,CVE-2021-12778,2023-10-21,55347,3.8,190.0,No,No,Yes,369
DVC-10218,host-674,192.168.207.207,macOS Ventura,Workstation,2024-11-26,CVE-2016-69951,2023-12-31,73072,4.2,315.0,No,No,No,68
DVC-10335,host-980,192.168.44.194,Linux RHEL,Server,2024-05-07,CVE-2021-45165,2023-02-16,86941,3.6,180.0,No,Yes,Yes,271
DVC-10387,host-463,192.168.146.26,Windows Server 2019,Server,2024-08-09,CVE-2024-29592,2023-05-29,16174,4.5,337.5,No,Yes,No,177
DVC-10122,host-759,192.168.96.29,Windows Server 2019,Server,2024-06-12,CVE-2020-52132,2023-12-17,84771,7.3,730.0,No,Yes,Yes,235
DVC-10310,host-181,192.168.221.62,macOS Ventura,Workstation,2024-10-20,CVE-2016-2376,2023-03-07,12855,5.0,375.0,Yes,Yes,No,105
DVC-10185,host-720,192.168.130.156,Windows Server 2019,Server,2024-07-09,CVE-2016-97194,2023-02-28,84789,1.5,75.0,Yes,No,Yes,208
DVC-10221,host-315,192.168.15.251,Linux RHEL,Server,2024-12-22,CVE-2023-23003,2023-09-30,24450,9.3,1162.5,Yes,Yes,No,42
DVC-10418,host-615,192.168.209.29,Linux Ubuntu,Workstation,2024-10-09,CVE-2023-77201,2023-09-01,40848,4.2,315.0,No,Yes,Yes,116
DVC-10092,host-869,192.168.154.180,Windows Server 2019,Server,2024-09-14,CVE-2024-34333,2023-06-28,60375,4.5,337.5,No,No,Yes,141
DVC-10083,host-146,192.168.132.113,Windows 10,Workstation,2024-04-06,CVE-2018-55715,2023-04-17,95364,3.5,175.0,No,No,Yes,302
DVC-10401,host-519,192.168.220.160,Windows 10,Workstation,2024-08-06,CVE-2021-91685,2023-06-07,47352,6.3,472.5,No,Yes,Yes,180
DVC-10195,host-736,192.168.115.63,macOS Ventura,Workstation,2024-05-03,CVE-2024-1239,2023-10-07,99679,4.1,307.5,Yes,Yes,No,275
DVC-10403,host-719,192.168.23.178,Linux RHEL,Server,2024-12-19,CVE-2024-44276,2023-08-15,88366,1.0,50.0,Yes,Yes,No,45
DVC-10081,host-612,192.168.238.18,Linux RHEL,Server,2024-08-19,CVE-2022-68569,2023-09-27,75339,4.6,345.0,No,Yes,No,167
DVC-10475,host-372,192.168.209.240,Linux Ubuntu,Workstation,2024-02-21,CVE-2024-44076,2023-07-03,96618,5.9,442.5,No,Yes,Yes,347
DVC-10247,host-315,192.168.253.25,macOS Ventura,Workstation,2024-02-26,CVE-2024-44076,2023-07-03,96618,5.9,442.5,No,No,Yes,342
DVC-10309,host-480,192.168.91.132,macOS Ventura,Workstation,2024-03-30,CVE-2020-91265,2023-10-22,53699,8.8,880.0,No,Yes,No,309
DVC-10074,host-298,192.168.57.85,Windows 10,Workstation,2024-10-14,CVE-2018-64152,2023-04-19,20806,3.0,150.0,Yes,Yes,Yes,111
DVC-10075,host-141,192.168.110.173,Windows Server 2019,Server,2024-06-29,CVE-2018-35620,2023-06-04,28914,7.4,740.0,No,No,No,218
DVC-10178,host-223,192.168.38.47,Windows Server 2019,Server,2024-10-20,CVE-2020-60267,2023-02-04,74606,4.7,352.5,No,Yes,No,105
DVC-10499,host-586,192.168.54.43,Windows Server 2019,Server,2024-07-23,CVE-2018-24061,2023-09-22,95581,5.7,427.5,Yes,Yes,No,194
DVC-10123,host-186,192.168.50.215,Windows Server 2019,Server,2024-06-28,CVE-2023-71990,2023-05-26,34836,7.2,720.0,No,No,No,219
DVC-10140,host-166,192.168.37.145,Windows Server 2019,Server,2024-12-01,CVE-2016-7307,2023-04-14,22469,7.8,780.0,Yes,No,Yes,63
DVC-10026,host-190,192.168.185.233,Linux RHEL,Server,2024-06-12,CVE-2023-90613,2023-03-28,26407,5.0,375.0,No,Yes,No,235
DVC-10275,host-706,192.168.18.75,macOS Ventura,Workstation,2024-07-26,CVE-2016-2376,2023-03-07,12855,5.0,375.0,No,Yes,No,191
DVC-10147,host-967,192.168.232.59,macOS Ventura,Workstation,2024-09-04,CVE-2018-97154,2023-08-29,38384,5.8,435.0,Yes,No,No,151
DVC-10311,host-405,192.168.64.124,Linux RHEL,Server,2024-09-28,CVE-2024-34333,2023-06-28,60375,4.5,337.5,Yes,No,No,127
DVC-10352,host-882,192.168.198.115,Windows 10,Workstation,2024-05-16,CVE-2022-46351,2023-09-01,59309,3.2,160.0,Yes,No,No,262
DVC-10184,host-636,192.168.251.144,Windows Server 2019,Server,2024-01-19,CVE-2018-93681,2023-03-30,40243,7.0,700.0,No,No,Yes,380
DVC-10255,host-710,192.168.206.172,Windows 10,Workstation,2024-09-07,CVE-2017-44612,2023-02-20,57904,5.7,427.5,Yes,No,No,148
DVC-10008,host-102,192.168.108.190,macOS Ventura,Workstation,2024-11-24,CVE-2019-47399,2023-02-27,65823,7.9,790.0,Yes,Yes,Yes,70
DVC-10368,host-513,192.168.92.18,Linux Ubuntu,Workstation,2024-03-05,CVE-2023-46550,2023-06-21,37338,9.2,1150.0,Yes,Yes,Yes,334
DVC-10262,host-553,192.168.86.243,Windows Server 2019,Server,2024-07-06,CVE-2021-91540,2023-12-02,84975,8.8,880.0,Yes,Yes,Yes,211
DVC-10187,host-998,192.168.117.27,Windows 10,Workstation,2024-10-01,CVE-2015-62149,2023-02-09,62482,5.8,435.0,Yes,No,Yes,124
DVC-10403,host-719,192.168.23.178,Linux RHEL,Server,2024-12-23,CVE-2020-94067,2023-09-24,19558,4.0,300.0,No,No,No,41
DVC-10322,host-243,192.168.13.241,Windows 10,Workstation,2024-11-15,CVE-2021-22108,2023-04-21,60505,1.1,55.0,Yes,No,Yes,79
DVC-10221,host-315,192.168.15.251,Linux RHEL,Server,2024-04-01,CVE-2024-14543,2023-04-07,80900,8.9,890.0,No,No,No,307
DVC-10249,host-592,192.168.100.226,Linux Ubuntu,Workstation,2024-07-22,CVE-2016-69951,2023-12-31,73072,4.2,315.0,No,No,No,195
DVC-10111,host-110,192.168.245.250,Linux Ubuntu,Workstation,2024-02-11,CVE-2024-89091,2023-12-03,66592,4.5,337.5,Yes,No,No,357
DVC-10293,host-439,192.168.68.64,Windows 10,Workstation,2024-08-18,CVE-2020-60267,2023-02-04,74606,4.7,352.5,Yes,Yes,Yes,168
DVC-10459,host-636,192.168.202.73,macOS Ventura,Workstation,2024-10-31,CVE-2024-99919,2023-07-11,55818,0.1,5.0,Yes,Yes,Yes,94
DVC-10173,host-509,192.168.207.85,Windows 10,Workstation,2024-08-28,CVE-2016-40744,2023-04-18,21201,8.9,890.0,No,No,Yes,158
DVC-10175,host-486,192.168.129.231,Linux RHEL,Server,2024-01-25,CVE-2021-78661,2023-12-03,21967,2.0,100.0,No,No,No,374
DVC-10462,host-829,192.168.90.4,macOS Ventura,Workstation,2024-03-13,CVE-2023-1049,2023-03-18,65129,5.8,435.0,No,No,No,326
DVC-10371,host-223,192.168.175.174,Linux RHEL,Server,2024-01-22,CVE-2021-91540,2023-12-02,84975,8.8,880.0,No,Yes,No,377
DVC-10427,host-183,192.168.204.93,Linux RHEL,Server,2024-08-03,CVE-2015-83513,2023-07-07,79248,6.7,502.5,Yes,No,No,183
DVC-10031,host-485,192.168.192.149,Windows Server 2019,Server,2024-07-25,CVE-2024-86767,2023-07-01,58891,8.0,800.0,Yes,Yes,Yes,192
DVC-10383,host-562,192.168.91.101,Windows Server 2019,Server,2024-07-02,CVE-2018-93681,2023-03-30,40243,7.0,700.0,Yes,No,Yes,215
DVC-10033,host-603,192.168.15.107,Windows Server 2019,Server,2024-11-09,CVE-2021-56268,2023-11-21,72719,7.9,790.0,Yes,No,Yes,85
DVC-10151,host-717,192.168.69.71,macOS Ventura,Workstation,2024-04-04,CVE-2019-85592,2023-10-21,12698,0.4,20.0,Yes,Yes,No,304
DVC-10308,host-931,192.168.91.68,Linux Ubuntu,Workstation,2024-06-30,CVE-2015-62463,2023-01-04,70324,3.2,160.0,Yes,Yes,No,217
DVC-10421,host-291,192.168.106.49,Linux Ubuntu,Workstation,2024-10-31,CVE-2022-84844,2023-06-13,74900,3.5,175.0,No,Yes,No,94
DVC-10366,host-530,192.168.28.12,Windows 10,Workstation,2024-12-07,CVE-2015-73511,2023-01-11,33251,7.8,780.0,No,Yes,Yes,57
DVC-10263,host-591,192.168.222.23,Linux RHEL,Server,2024-12-22,CVE-2020-58621,2023-08-22,52187,3.7,185.0,No,No,No,42
DVC-10067,host-232,192.168.230.65,Windows 10,Workstation,2024-01-06,CVE-2017-3747,2023-12-19,90013,2.5,125.0,No,No,Yes,393
DVC-10349,host-609,192.168.73.149,Linux RHEL,Server,2024-03-28,CVE-2024-6017,2023-01-02,76805,10.0,1250.0,Yes,Yes,Yes,311
DVC-10355,host-432,192.168.185.68,macOS Ventura,Workstation,2024-08-01,CVE-2022-68569,2023-09-27,75339,4.6,345.0,Yes,Yes,No,185
DVC-10010,host-378,192.168.97.224,Windows 10,Workstation,2024-10-13,CVE-2018-14039,2023-04-22,37709,0.3,15.0,Yes,No,No,112
DVC-10335,host-980,192.168.44.194,Linux RHEL,Server,2024-10-23,CVE-2021-78661,2023-12-03,21967,2.0,100.0,Yes,Yes,Yes,102
DVC-10230,host-673,192.168.85.144,Linux Ubuntu,Workstation,2024-12-22,CVE-2020-40828,2023-01-16,87491,7.6,760.0,Yes,No,Yes,42
DVC-10000,host-422,192.168.89.90,Windows 10,Workstation,2024-05-25,CVE-2017-99306,2023-04-01,97535,9.4,1175.0,Yes,No,Yes,253
DVC-10136,host-791,192.168.152.241,Linux RHEL,Server,2024-11-16,CVE-2023-3807,2023-02-03,72578,10.0,1250.0,Yes,No,No,78
DVC-10408,host-962,192.168.20.227,Windows Server 2019,Server,2024-01-30,CVE-2022-94719,2023-11-11,52321,0.3,15.0,No,No,No,369
DVC-10262,host-553,192.168.86.243,Windows Server 2019,Server,2024-06-22,CVE-2022-12618,2023-08-28,31308,1.0,50.0,Yes,No,Yes,225
DVC-10454,host-561,192.168.91.224,Linux Ubuntu,Workstation,2024-09-15,CVE-2021-22108,2023-04-21,60505,1.1,55.0,No,Yes,Yes,140
DVC-10474,host-433,192.168.22.14,Linux RHEL,Server,2024-05-03,CVE-2023-90613,2023-03-28,26407,5.0,375.0,No,No,No,275
DVC-10339,host-350,192.168.25.123,Windows 10,Workstation,2024-07-24,CVE-2016-77008,2023-07-24,72466,5.3,397.5,Yes,No,No,193
DVC-10344,host-523,192.168.100.61,macOS Ventura,Workstation,2024-11-21,CVE-2022-92034,2023-07-30,81413,6.3,472.5,No,Yes,No,73
DVC-10075,host-141,192.168.110.173,Windows Server 2019,Server,2024-08-01,CVE-2024-14543,2023-04-07,80900,8.9,890.0,Yes,No,No,185
DVC-10478,host-742,192.168.167.206,Windows Server 2019,Server,2024-12-30,CVE-2019-72718,2023-12-05,38085,1.4,70.0,Yes,No,Yes,34
DVC-10278,host-540,192.168.119.73,Linux RHEL,Server,2024-08-08,CVE-2016-20839,2023-11-04,98458,5.0,375.0,No,No,No,178
DVC-10072,host-693,192.168.187.80,Windows 10,Workstation,2024-01-13,CVE-2023-41909,2023-07-14,61629,1.6,80.0,Yes,Yes,No,386
DVC-10365,host-958,192.168.236.166,Windows Server 2019,Server,2024-10-12,CVE-2017-65507,2023-08-26,63178,9.4,1175.0,Yes,Yes,No,113
DVC-10151,host-717,192.168.69.71,macOS Ventura,Workstation,2024-01-17,CVE-2015-47808,2023-12-04,53869,3.4,170.0,Yes,Yes,No,382
DVC-10488,host-345,192.168.11.68,Linux Ubuntu,Workstation,2024-04-13,CVE-2015-90330,2023-12-06,66601,8.8,880.0,No,Yes,No,295
DVC-10261,host-943,192.168.25.153,Linux RHEL,Server,2024-07-20,CVE-2017-53462,2023-10-20,15450,3.1,155.0,Yes,No,Yes,197
DVC-10027,host-607,192.168.51.24,Linux RHEL,Server,2024-08-06,CVE-2017-95759,2023-02-13,87505,1.6,80.0,Yes,No,Yes,180
DVC-10428,host-501,192.168.18.223,macOS Ventura,Workstation,2024-06-18,CVE-2016-17353,2023-12-29,21411,6.1,457.5,Yes,No,Yes,229
DVC-10189,host-874,192.168.186.74,Windows 10,Workstation,2024-04-12,CVE-2023-1049,2023-03-18,65129,5.8,435.0,Yes,Yes,No,296
DVC-10092,host-869,192.168.154.180,Windows Server 2019,Server,2024-11-26,CVE-2020-45643,2023-11-08,33296,7.1,710.0,No,Yes,No,68
DVC-10081,host-612,192.168.238.18,Linux RHEL,Server,2024-07-08,CVE-2015-70372,2023-05-14,86822,9.9,1237.5,No,Yes,Yes,209
DVC-10450,host-852,192.168.99.130,macOS Ventura,Workstation,2024-08-22,CVE-2022-94719,2023-11-11,52321,0.3,15.0,No,Yes,No,164
DVC-10094,host-931,192.168.242.162,Linux Ubuntu,Workstation,2024-08-11,CVE-2016-36702,2023-05-06,75063,7.4,740.0,Yes,No,No,175
DVC-10476,host-395,192.168.30.247,Windows Server 2019,Server,2024-03-09,CVE-2023-64924,2023-08-06,41615,9.6,1200.0,Yes,No,No,330
DVC-10425,host-641,192.168.27.49,Windows 10,Workstation,2024-11-20,CVE-2018-30332,2023-01-19,77996,10.0,1250.0,No,Yes,No,74
DVC-10208,host-703,192.168.23.193,Windows 10,Workstation,2024-11-20,CVE-2023-41832,2023-07-23,98240,5.9,442.5,No,No,No,74
DVC-10455,host-815,192.168.59.232,Windows Server 2019,Server,2024-08-01,CVE-2016-97194,2023-02-28,84789,1.5,75.0,Yes,Yes,No,185
DVC-10098,host-933,192.168.240.18,Windows Server 2019,Server,2024-10-26,CVE-2023-64214,2023-04-10,31099,0.7,35.0,No,Yes,Yes,99
DVC-10215,host-729,192.168.199.167,Linux RHEL,Server,2024-05-21,CVE-2020-4145,2023-04-26,45605,3.9,195.0,No,Yes,No,257
DVC-10309,host-480,192.168.91.132,macOS Ventura,Workstation,2024-07-19,CVE-2016-40744,2023-04-18,21201,8.9,890.0,No,No,No,198
DVC-10476,host-395,192.168.30.247,Windows Server 2019,Server,2024-04-13,CVE-2019-62936,2023-11-19,54297,7.5,750.0,No,No,No,295
DVC-10313,host-742,192.168.186.27,Windows 10,Workstation,2024-10-25,CVE-2016-23123,2023-11-08,17221,3.8,190.0,No,Yes,Yes,100
DVC-10387,host-463,192.168.146.26,Windows Server 2019,Server,2024-04-20,CVE-2019-38265,2023-01-02,36059,3.6,180.0,No,No,No,288
DVC-10219,host-960,192.168.166.187,Linux RHEL,Server,2024-11-28,CVE-2015-62149,2023-02-09,62482,5.8,435.0,Yes,No,No,66
DVC-10020,host-543,192.168.170.16,Linux RHEL,Server,2024-05-16,CVE-2019-28357,2023-09-26,31838,4.9,367.5,Yes,Yes,No,262
DVC-10055,host-652,192.168.100.231,Windows 10,Workstation,2024-10-26,CVE-2022-45032,2023-07-18,58249,3.6,180.0,No,Yes,No,99
DVC-10116,host-781,192.168.6.233,Linux RHEL,Server,2024-03-19,CVE-2015-86324,2023-07-31,15846,1.2,60.0,Yes,Yes,No,320
DVC-10487,host-559,192.168.74.35,macOS Ventura,Workstation,2024-02-15,CVE-2020-26245,2023-01-22,24762,1.8,90.0,Yes,No,Yes,353
DVC-10046,host-384,192.168.239.129,Linux Ubuntu,Workstation,2024-06-11,CVE-2021-56268,2023-11-21,72719,7.9,790.0,Yes,No,Yes,236
DVC-10292,host-554,192.168.121.235,Windows 10,Workstation,2024-06-10,CVE-2019-38265,2023-01-02,36059,3.6,180.0,No,Yes,No,237
DVC-10392,host-808,192.168.166.94,Linux RHEL,Server,2024-01-02,CVE-2015-86324,2023-07-31,15846,1.2,60.0,No,Yes,Yes,397
DVC-10149,host-239,192.168.4.47,Windows 10,Workstation,2024-11-22,CVE-2017-93060,2023-03-08,10853,7.2,720.0,Yes,No,No,72
DVC-10142,host-251,192.168.141.205,Linux RHEL,Server,2024-02-07,CVE-2021-17257,2023-08-29,59507,1.2,60.0,No,No,No,361
DVC-10330,host-907,192.168.192.72,Linux Ubuntu,Workstation,2024-11-14,CVE-2020-61797,2023-05-22,71657,5.6,420.0,Yes,Yes,No,80
DVC-10478,host-742,192.168.167.206,Windows Server 2019,Server,2024-09-28,CVE-2016-43525,2023-01-28,74762,1.7,85.0,Yes,Yes,No,127
DVC-10300,host-443,192.168.147.138,Linux Ubuntu,Workstation,2024-06-30,CVE-2016-20839,2023-11-04,98458,5.0,375.0,No,No,No,217
DVC-10199,host-398,192.168.234.147,Windows Server 2019,Server,2024-02-08,CVE-2016-84063,2023-11-25,64887,5.2,390.0,No,No,Yes,360
DVC-10360,host-981,192.168.165.47,Linux Ubuntu,Workstation,2024-01-30,CVE-2024-49739,2023-06-04,13222,2.9,145.0,Yes,Yes,No,369
DVC-10117,host-784,192.168.45.30,Linux RHEL,Server,2024-05-26,CVE-2023-85749,2023-07-19,59842,5.1,382.5,Yes,No,No,252
DVC-10399,host-997,192.168.205.68,Windows 10,Workstation,2024-02-07,CVE-2016-20839,2023-11-04,98458,5.0,375.0,Yes,No,Yes,361
DVC-10057,host-215,192.168.85.92,Windows 10,Workstation,2024-08-08,CVE-2017-7318,2023-04-01,10744,4.3,322.5,Yes,Yes,No,178
DVC-10243,host-609,192.168.213.28,Windows 10,Workstation,2024-08-31,CVE-2024-14543,2023-04-07,80900,8.9,890.0,No,Yes,No,155
DVC-10357,host-282,192.168.104.160,Linux Ubuntu,Workstation,2024-01-25,CVE-2024-81679,2023-09-04,47033,8.8,880.0,Yes,Yes,No,374
DVC-10236,host-301,192.168.125.229,macOS Ventura,Workstation,2024-08-13,CVE-2017-61413,2023-10-05,41013,4.6,345.0,No,Yes,No,173
DVC-10128,host-174,192.168.54.205,Linux RHEL,Server,2024-05-04,CVE-2023-64214,2023-04-10,31099,0.7,35.0,No,Yes,No,274
DVC-10258,host-168,192.168.64.11,Windows Server 2019,Server,2024-08-26,CVE-2020-60267,2023-02-04,74606,4.7,352.5,No,No,Yes,160
DVC-10170,host-445,192.168.98.150,macOS Ventura,Workstation,2024-12-11,CVE-2017-71893,2023-01-15,78212,0.5,25.0,No,Yes,Yes,53
DVC-10308,host-931,192.168.91.68,Linux Ubuntu,Workstation,2024-12-21,CVE-2016-63582,2023-11-21,55884,1.5,75.0,Yes,Yes,No,43
DVC-10046,host-384,192.168.239.129,Linux Ubuntu,Workstation,2024-07-12,CVE-2017-4661,2023-01-19,82865,2.7,135.0,Yes,Yes,No,205
DVC-10413,host-615,192.168.92.92,Linux Ubuntu,Workstation,2024-01-07,CVE-2018-97154,2023-08-29,38384,5.8,435.0,Yes,Yes,Yes,392
DVC-10215,host-729,192.168.199.167,Linux RHEL,Server,2024-11-06,CVE-2022-96637,2023-11-17,41533,6.8,510.0,No,Yes,No,88
DVC-10494,host-931,192.168.133.64,Linux RHEL,Server,2024-10-19,CVE-2021-4138,2023-06-21,54547,6.6,495.0,No,No,Yes,106
DVC-10034,host-185,192.168.126.204,Linux RHEL,Server,2024-10-26,CVE-2016-11500,2023-02-27,38667,3.9,195.0,Yes,Yes,No,99
DVC-10124,host-697,192.168.103.103,Windows 10,Workstation,2024-09-30,CVE-2016-48154,2023-03-20,35416,1.1,55.0,No,No,No,125
DVC-10319,host-222,192.168.38.119,Linux Ubuntu,Workstation,2024-11-21,CVE-2019-81149,2023-09-10,60650,1.5,75.0,Yes,Yes,No,73
DVC-10213,host-980,192.168.60.121,Linux Ubuntu,Workstation,2024-08-06,CVE-2016-17408,2023-10-13,33165,1.9,95.0,Yes,Yes,No,180
DVC-10023,host-431,192.168.21.183,Linux Ubuntu,Workstation,2024-02-10,CVE-2017-13770,2023-08-30,27044,8.5,850.0,No,No,No,358
DVC-10163,host-359,192.168.124.77,Windows Server 2019,Server,2024-09-27,CVE-2019-43640,2023-04-09,37464,6.8,510.0,No,Yes,No,128
DVC-10245,host-161,192.168.69.232,Windows Server 2019,Server,2024-04-01,CVE-2017-8612,2023-12-26,28462,9.7,1212.5,Yes,No,Yes,307
DVC-10430,host-825,192.168.32.224,Linux RHEL,Server,2024-05-11,CVE-2016-49167,2023-09-20,90579,4.4,330.0,No,Yes,No,267
DVC-10192,host-916,192.168.51.76,macOS Ventura,Workstation,2024-08-12,CVE-2017-43184,2023-04-01,91319,3.7,185.0,No,No,Yes,174
DVC-10398,host-745,192.168.151.74,Linux RHEL,Server,2024-11-05,CVE-2016-10178,2023-08-21,10493,3.8,190.0,No,No,Yes,89
DVC-10124,host-697,192.168.103.103,Windows 10,Workstation,2024-06-12,CVE-2016-11500,2023-02-27,38667,3.9,195.0,Yes,No,No,235
DVC-10453,host-427,192.168.54.39,Linux Ubuntu,Workstation,2024-09-11,CVE-2021-17257,2023-08-29,59507,1.2,60.0,No,Yes,Yes,144
DVC-10176,host-389,192.168.67.39,Windows Server 2019,Server,2024-03-23,CVE-2023-46550,2023-06-21,37338,9.2,1150.0,No,Yes,Yes,316
DVC-10268,host-997,192.168.13.23,Windows 10,Workstation,2024-03-05,CVE-2023-3807,2023-02-03,72578,10.0,1250.0,No,No,No,334
DVC-10070,host-643,192.168.73.80,Windows Server 2019,Server,2024-02-18,CVE-2023-10441,2023-09-30,87375,9.3,1162.5,Yes,Yes,No,350
DVC-10126,host-140,192.168.66.67,Linux RHEL,Server,2024-12-20,CVE-2016-82287,2023-03-15,34262,4.2,315.0,Yes,No,Yes,44
DVC-10380,host-353,192.168.114.13,Windows Server 2019,Server,2024-10-28,CVE-2016-82287,2023-03-15,34262,4.2,315.0,No,Yes,No,97
DVC-10434,host-861,192.168.134.61,macOS Ventura,Workstation,2024-03-17,CVE-2017-13770,2023-08-30,27044,8.5,850.0,No,No,Yes,322
DVC-10425,host-641,192.168.27.49,Windows 10,Workstation,2024-07-10,CVE-2018-31363,2023-07-31,48936,3.4,170.0,No,No,Yes,207
DVC-10094,host-931,192.168.242.162,Linux Ubuntu,Workstation,2024-02-06,CVE-2020-92159,2023-06-12,87965,8.3,830.0,Yes,No,No,362
DVC-10462,host-829,192.168.90.4,macOS Ventura,Workstation,2024-07-16,CVE-2023-64924,2023-08-06,41615,9.6,1200.0,No,No,No,201
DVC-10024,host-541,192.168.223.126,Linux RHEL,Server,2024-09-09,CVE-2022-37181,2023-03-23,47476,6.3,472.5,No,No,No,146
DVC-10156,host-632,192.168.244.160,Windows Server 2019,Server,2024-10-03,CVE-2022-22005,2023-07-21,78493,7.5,750.0,Yes,No,Yes,122
DVC-10305,host-247,192.168.135.45,Windows Server 2019,Server,2024-01-09,CVE-2016-3109,2023-06-16,28026,5.8,435.0,Yes,No,Yes,390
DVC-10380,host-353,192.168.114.13,Windows Server 2019,Server,2024-07-18,CVE-2017-1879,2023-12-20,42909,3.0,150.0,Yes,Yes,Yes,199
DVC-10421,host-291,192.168.106.49,Linux Ubuntu,Workstation,2024-01-18,CVE-2020-60267,2023-02-04,74606,4.7,352.5,Yes,Yes,No,381
DVC-10389,host-785,192.168.181.72,Linux RHEL,Server,2024-06-07,CVE-2018-39433,2023-12-20,99674,5.7,427.5,Yes,No,No,240
DVC-10458,host-275,192.168.31.253,Windows 10,Workstation,2024-01-21,CVE-2018-98983,2023-09-17,90357,4.6,345.0,Yes,No,No,378
DVC-10305,host-247,192.168.135.45,Windows Server 2019,Server,2024-03-14,CVE-2016-36702,2023-05-06,75063,7.4,740.0,Yes,No,Yes,325
DVC-10438,host-339,192.168.230.168,macOS Ventura,Workstation,2024-01-13,CVE-2023-10441,2023-09-30,87375,9.3,1162.5,Yes,Yes,No,386
DVC-10331,host-132,192.168.95.89,Linux RHEL,Server,2024-09-04,CVE-2018-28086,2023-04-27,70964,5.7,427.5,No,No,No,151
DVC-10193,host-132,192.168.75.227,Linux Ubuntu,Workstation,2024-10-25,CVE-2018-47018,2023-10-07,37888,0.4,20.0,No,No,No,100
DVC-10136,host-791,192.168.152.241,Linux RHEL,Server,2024-07-06,CVE-2024-61577,2023-05-23,75501,7.1,710.0,No,No,No,211
DVC-10487,host-559,192.168.74.35,macOS Ventura,Workstation,2024-05-03,CVE-2020-87416,2023-06-23,99986,9.2,1150.0,Yes,No,No,275
DVC-10312,host-486,192.168.206.49,Windows Server 2019,Server,2024-07-07,CVE-2022-12618,2023-08-28,31308,1.0,50.0,Yes,Yes,Yes,210
DVC-10049,host-680,192.168.19.63,Windows Server 2019,Server,2024-12-13,CVE-2016-96091,2023-10-19,73579,3.5,175.0,No,No,No,51
DVC-10212,host-782,192.168.106.179,Windows Server 2019,Server,2024-11-22,CVE-2020-49170,2023-08-08,96660,5.9,442.5,No,No,No,72
DVC-10108,host-779,192.168.58.196,macOS Ventura,Workstation,2024-10-09,CVE-2023-73150,2023-01-01,35920,9.1,1137.5,Yes,Yes,Yes,116
DVC-10308,host-931,192.168.91.68,Linux Ubuntu,Workstation,2024-02-19,CVE-2024-81679,2023-09-04,47033,8.8,880.0,No,No,Yes,349
DVC-10437,host-808,192.168.92.141,Windows 10,Workstation,2024-05-11,CVE-2021-31825,2023-10-21,10602,5.3,397.5,No,Yes,Yes,267
DVC-10358,host-477,192.168.22.135,Windows 10,Workstation,2024-12-05,CVE-2016-60639,2023-01-31,53454,9.6,1200.0,No,No,Yes,59
DVC-10253,host-189,192.168.24.15,Linux Ubuntu,Workstation,2024-08-31,CVE-2015-89803,2023-06-27,74761,10.0,1250.0,No,No,Yes,155
DVC-10153,host-759,192.168.93.244,macOS Ventura,Workstation,2024-07-14,CVE-2021-56268,2023-11-21,72719,7.9,790.0,Yes,No,Yes,203
DVC-10265,host-365,192.168.158.236,Windows Server 2019,Server,2024-09-03,CVE-2016-10178,2023-08-21,10493,3.8,190.0,No,Yes,No,152
DVC-10069,host-167,192.168.113.78,macOS Ventura,Workstation,2024-06-03,CVE-2023-71990,2023-05-26,34836,7.2,720.0,No,No,No,244
DVC-10426,host-722,192.168.203.168,macOS Ventura,Workstation,2024-04-24,CVE-2019-29498,2023-12-02,98862,1.6,80.0,No,Yes,Yes,284
DVC-10051,host-781,192.168.89.224,macOS Ventura,Workstation,2024-02-17,CVE-2021-22725,2023-10-14,71989,7.8,780.0,Yes,No,No,351
DVC-10263,host-591,192.168.222.23,Linux RHEL,Server,2024-12-13,CVE-2024-40612,2023-12-29,86287,3.6,180.0,Yes,Yes,Yes,51
